" I'm with you, Brother Minister.", No. You'll be marked for death., L364968, L364967,m128
 Let me die then., I won't let myself come between you and your father. Go home., L364970, L364969,m128
 You're my father., And don't come back., L364972, L364971,m128
" Sheeet, you ain't. I had aplenty.", ...That isn't a whore?, L364090, L364089,m128
" That's alright. Baby, take your time. Sophia's not going anywhere. I told you to walk, don't run.", Shhhh! I don't like women that talk., L364092, L364091,m128
" You like 'em scrambled soft or hard, sweetie?", C'mere., L364111, L364110,m128
" Sweetie, they're almost ready."," You hear me, girl?", L364113, L364112,m128
 You the man., You better believe it., L364115, L364114,m128
 You evil this morning.," What's your story, baby?", L364118, L364117,m128
" Yeah, girl", Me?, L364124, L364123,m128
" You will, baby -- if the time come."," Lemme feed you, sweetie, while they hot.", L364126, L364125,m128
" Baby, I was gonna give it to you."," Well, bitch you move too slow.", L364276, L364275,m128
 You had the number.," Baby, I got to let this old man win. Keep the faith, and tell Billie I'll see her later.", L364335, L364334,m128
" Well, all right, then."," Well, all reet, then.", L364049, L364048,m128
" Hey, man, gimme some skin."," Shorty, this is Laura.", L364067, L364066,m128
 That's a fine chick., Fine as May wine., L364071, L364070,m128
 Except she live on the hill and got a grandma., Make it too easy and it ain't no fun., L364073, L364072,m128
" Don't you know, you can't hump the Bogart."," Eat lead, coppers.", L364095, L364094,m128
" Bang, bang. You're dead."," Naw, you missed me, copper. Try this on for size.", L364097, L364096,m128
 I forgot to tell you I'm wearing a bulletproof vest., The hell you are., L364099, L364098,m128
 I'm tired of always playing the cops. I wanna be Bogart sometimes., You're too small to be Bogart., L364101, L364100,m128
" Yeah and get a slave, too, huh, baby?", I ain't doing bad., L364364, L364363,m128
" Jesus, Red, she's just a kid.", Jesus ain't got nothin' to do with this., L364367, L364366,m128
 That ain't bad., Tell him about Baldy., L364379, L364378,m128
 Don't never try to cross someone who ain't afraid to die., You the man!, L364400, L364399,m128
" What did you do, Homey, palm it?", Yeah., L364403, L364402,m128
 Palmed it right in the goddam chamber.," Jesus Christ, Homey, you are nuts.", L364405, L364404,m128
" I got to hand it to you, Homey. That's the best preacher hype I ever did hear."," It isn't a hype, Shorty. And I meant what I said: join us.", L364652, L364651,m128
" Come on, baby. I don't pay that shit no mind.", The Honorable Elijah Muhammad says you should pay it all your mind. If you got a mind., L364654, L364653,m128
" Baby, I love you. Take it easy, greasy. How about a snort?"," I've been clean for twelve years, Shorty.", L364656, L364655,m128
" You is something, Homeboy. My trouble is -- I ain't had enough stuff yet, I ain't et all the ribs I want and I sure ain't had enough white tail yet.", How's the rest of the gang? You seen anyone?, L364658, L364657,m128
" I'm half wop, half nigger and ain't afraid of no one.", What can you do?, L364375, L364374,m128
 Then I put him to bed and pour talcum powder on him like a baby. He gets his jollies off., So what about him?, L364382, L364381,m128
" So? The man got silver, china, rugs --", Might be all right., L364384, L364383,m128
 You want to be the head man?, That's right., L364387, L364386,m128
 Head nigger in charge?, I'm the man., L364389, L364388,m128
" Your turn, Rudy. You want me to flip for you?"," Jesus Christ, no. Okay, okay. You got it, you got it! You're the boss.", L364398, L364397,m128
 I'm Minister Malcolm X. Two witnesses saw him brought in. He was not brought out., You heard the Sergeant. Outside., L364757, L364756,m128
 Who the hell are they?, Brothers of Brother Johnson., L364760, L364759,m128
 Only a pig could do a thing like that.," Watch your tongue, boy.", L364767, L364766,m128
" Brother Minister he often talked about you. He loves you, loves you like his own son. Says you are the best, his greatest Minister but that someday you would leave him and turn against him.", He told you that?, L364938, L364937,m128
 Yes sir., Are you sure?, L364940, L364939,m128
" Yes, I am, Brother Minister. All I want is support for my children. He should provide for his children. That's all I want.", Allah will provide., L364942, L364941,m128
" We were parceled out, all five of us. I went to this reform school and lived at this woman's house. She was in charge."," This is your room, Malcolm. I know you'll keep it clean.", L364154, L364153,m128
" This is Malcolm, our new guest. We'll treat him like a brother.", I was special. The only colored kid in class. I became a sort of mascot. Like a pink poodle., L364156, L364155,m128
 I didn't know then that I was a nigger., He's bright., L364158, L364157,m128
 They talked about me like, Good grades. Fine athlete. President of his class., L364160, L364159,m128
" There's sort of a built-in prayer for the sick man to get well, but of course that's not the basic intention.", I don't care about the intention. I just know your Cross Action is a plus on our side. I've seen it come through four times., L371212, L371211,m131
 We wanted to tell you how you were helping us with your fixes.," Well, sure, but I'm also worried about Walt Waldowski û Painless. His poker players got in an argument and asked him for a ruling, and he said what difference did it make, it was just a card game.", L371222, L371221,m131
" How they goin', Losing Preacher? What do you hear from the Pope?", You talked to Walt?, L371270, L371269,m131
 What do you want me to do?," Put in one of your fixes. Walt knows he's loused himself with the Church, but it's part of our plan to make him think he has the keys to the kingdom. Which he will think if you grease the skids for him.", L371275, L371274,m131
 I don't think I can give absolution to a man who's about to commit suicide. It's a mortal sin.," What is, Red, the intention or the act?", L371277, L371276,m131
 I believe it takes both. I'd have to look it up.," Just use common sense. Your job is preventing sin, and the way to do that is give him your best Cross Action.", L371279, L371278,m131
 Nice looking kid. Going to be okay?, He'll live if that's what you mean. But somebody better be around when he comes to and finds out there's nothing left between his legs., L371619, L371618,m131
 What do I do with it Hawk? This is a little out of my line.," Didn't recognize you, Red. When you get the clamp all the way down, open it as wide as you can and see if you can close it on the artery.", L371642, L371641,m131
 Y'all were short a couple cutters and we're what the Army sent., Don't you know the first thing you're supposed to do at a new post is present yourself to the commanding officer with your orders?, L371011, L371010,m131
" Reckon so, but we been boozing all day and you work up an appetite."," You're welcome to one of these, whatever they are.", L371013, L371012,m131
 Good. You've both been working close to the front., Never this close., L371016, L371015,m131
 I may need you to go to work practically immediately. But meanwhile perhaps you'd like to meet some of your fellow officers., Just one for a start., L371021, L371020,m131
" Yeah, maybe move that nurse in. She don't seem the type to keep you awake praying.", I have been in this Army a long time. I know just what you guys are up to. But there are limits..., L371142, L371141,m131
" Yes, O'Reilly?"," How you, Radar?", L371154, L371153,m131
 You boys'll have to go to work early., You fixing to add overtime to a twelve- hour day? The union ain't gonna like it., L371157, L371156,m131
 What are you going to do with him?," Well...  I was going to name you Chief Surgeon...  To consult on both shifts, yours and Frank's.", L371368, L371367,m131
 Stop him! Stop that man!," Sure, you just blindfold him first and tie him to a stake.", L371810, L371809,m131
" Now I got you for a witness, I'm going to try again. So far all I dragged out of him is he's from Bahston and he's only been in the Army two months.  Where were you when they drafted you?", Home., L371173, L371172,m131
" I mean, what were you doing? Were you a resident or on a staff someplace?", That's right., L371175, L371174,m131
 Where?, Hospital., L371177, L371176,m131
 Which hospital?, Back home., L371179, L371178,m131
 Is there any reason why we shouldn't know the name of it?, No.  Or why you should., L371181, L371180,m131
 Don't you use olives?," Where you think you are, boy? They probably never seen a olive in this country.", L371186, L371185,m131
" How you, Walt? We was just fixing to have a nightcap.", Pour one for Painless., L371252, L371251,m131
" Miss you, Walt."," He said it for us all, Walt.", L371255, L371254,m131
" Pulse, slow, very little pressure.", Look at that right eye., L371621, L371620,m131
 Epidural hematoma?," I don't know what else. You've been that route a little, haven't you?", L371623, L371622,m131
" She had this shiny black hair piled up on her head, but later on she let it hang loose and I'll be damned if it didn't come all the way down to her ass."," I've always had a hankering for blonde pussy myself. My wife's hair is a wonderful golden yellow, and this time of year it gets even lighter.", L371700, L371699,m131
" Okay, I'm a witness, but how do you prove who's right?", There's only one way., L371707, L371706,m131
 It certainly isn't Henry's fault Hot Lips Houlihan doesn't like her name., Or her figger., L371748, L371747,m131
" Well, he's taken care of. Scratch one hot dog.", You really think we hurt him that bad?, L371822, L371821,m131
 Y'all mind the store., Four goddam months. And they don't even give you time off for good behavior., L371881, L371880,m131
 Because is not democrash? All peoples created equal?," Hey, you been sneaking some reading outside the frigging Bible!", L371101, L371100,m131
" I have great interest for America, his peoples and his custom."," Good, because we got a fine old American custom we want to teach you. You know what these are?", L371103, L371102,m131
" I don't think I should have opened my big mouth. Sorry, Ho-Jon."," That's okay. Live a little, learn a little.", L371412, L371411,m131
 You û must û open û me û up û again?," No, Ho-Jon, we're not going to open you up.", L371864, L371863,m131
" Thou. For Thou art with me.  Welcome, welcome, welcome!", What the hell's going on here?, L371050, L371049,m131
" This is Ho-Jon, my houseboy. Our houseboy. I'm teaching him English."," Where's he gonna use that kind of talk? 'The valley of the shadow of death.' Wait a minute, Ho-Jon...  I got something for you.", L371052, L371051,m131
 But first will you please kindly shut the goddam door?, I don't drink intoxicants., L371108, L371107,m131
 I don't believe it's right for you to involve a boy who's not seventeen years old yet...," The door, Frank, the door! Where you from anyhow, Alaska?", L371112, L371111,m131
 Wisconsin., Same general idea., L371114, L371113,m131
" So long, Ho-Jon."," You make a mean martini, kid.", L371118, L371117,m131
 Us. Lead us not into...," ...No cases over the age of temptation but deliver us eight. from evil. For Thine is the kingdom, the power and...", L371124, L371123,m131
 What?," When he sees a little running room, he likes to make a show... you know, stutter steps and cross-overs and all that jazz. Also he never learned to button up when he gets hit, so if you two can get a good shot at him once, you can hurt him.", L371800, L371799,m131
 We got to stop them right here., And get ourselves another touchdown to win.  I wish to hell we knew what they were plotting., L371835, L371834,m131
 You mind if we get out of this guy's brain first?, What's there to do? You found the sliver., L371874, L371873,m131
 There might be another tiny piece we missed. I want to look around before we close up., Perfectionist., L371876, L371875,m131
 My name's Hawkeye Pierce., Duke Forrest., L370985, L370984,m131
 You got directions?," Ayuh, only it's early, I need a drink to wake me up.", L370987, L370986,m131
" Make it yourself, or is it real?"," Georgia, where I come from, it's real if you make it yourself. But I been buying from the Yankee Government since they put me in this soldier suit and give me a rate.", L370990, L370989,m131
 Tax-free booze. It's about all you can say for army life., Where you from with that crazy way of talking?, L370992, L370991,m131
 Crabapple Cove. Maine., Damn! That must be about as far north as you can get., L370994, L370993,m131
 Pretty near. What do you know about the outfit we're going to?, C.O. is Colonel Blake. Lieutenant Colonel Henry Braymore Blake. One of them regular army clowns. Push you around so it's hard to get any decent work done., L370996, L370995,m131
" What's the initials 'MP' stand for, Hawkeye?"," Shore Patrol, Duke. Let's go!", L371000, L370999,m131
 Must be the Famous Curb Service Whore û  House. You in the market Duke?, I done my shopping in Seoul last night., L371002, L371001,m131
" Well, there it is. Jesus!", The spot we picked to spend the winter. Maybe we ought to look a little harder., L371005, L371004,m131
" What do you think of that piece of scenery, Yankee boy?", Finest kind. We'll sit where we can get the best view., L371007, L371006,m131
" Colonel Blake, have no fear. Hawkeye and Duke are here."," That's right, pal. You just sit up front and sign the mail, and leave the cutting to us.", L371019, L371018,m131
 Little light reading matter. Just right for his age.," Well, southern boy, I suppose you want the sack that's convenient to the door.", L371054, L371053,m131
 This kid's ready but we won't know all the damage till we get in and see what's happened. What have you got?, Nothing can't wait. Shall we check it out with the Major?, L371062, L371061,m131
 Now that's what I call real pretty. We can close up here and go into his belly., He can't take much more time on the table., L371093, L371092,m131
" Christ Almighty, I think he means it!", We been had., L371110, L371109,m131
 We've stuck it out for a whole week now... Pretty girl.," We sure don't aim to cause any trouble... Yeah, she seems to grow on you.", L371137, L371136,m131
" No, Hawkeye just said it all.", Except we forgot one other small thing., L371146, L371145,m131
 What's that?, The chest-cutter., L371148, L371147,m131
" Yeah, that's right.  You better get us a chest-cutter before there's trouble.", This outfit needs somebody who can find his way around the pulmonary anatomy when the bases are loaded., L371150, L371149,m131
" Jesus to Jesus and eight hands around! Duke, did I ever tell you how I beat Dartmouth by intercepting a pass?", Sixteen times., L371190, L371189,m131
 Must be Painlees Pole Day in the Shower Tent.," You met him. Walt Waldowski, the Dental Officer.", L371198, L371197,m131
" Best equipped dentist in the whole goddam Army. Care to have a look, a man with your background?"," Way we hear it, the Pride is supposed to have run up the highest lifetime batting average ever recorded in Wayne County.", L371203, L371202,m131
 This kid looks like a loser. Maybe we better get the bead-jiggler to put in a fix., Call Dago Red., L371206, L371205,m131
 And you've had a natural four times in a row in a crap game. Right? Does that mean...?, Not without lots of praying and kissing the dice.  It's a different ritual but it works the same., L371214, L371213,m131
 Y'all just act natural.," Get out the scotch, Ho-Jon.  Don't mention the sex thing unless he brings it up.", L371250, L371249,m131
 That there Frank Burns is a menace. Whenever a patient croaks on him it's either God's will or somebody else's fault.," This time he did it to a kid who's simple enough to believe him. Why don't you dump the mother, Henry? He creates more work than he gets done.", L371364, L371363,m131
" Hail to the chief! We-all got a responsibility, men. He's crowned like a king ought to be, but he can't just walk to the Mess Hall by himself. He has to be carried by native bearers."," Good thinking, Duke. How about it, Ho-Jon? Can you round up a few of the boys?", L371403, L371402,m131
 Never mind. Forget it., A native is someone who is born in a particular place., L371408, L371407,m131
 When will he be able to write?," What's he got to write, for God's sake?", L371693, L371692,m131
 I guess that's why you go for Hot Lips Houlihan., You know damn well I nearly puke when I look at her. I don't even think she's a real blonde., L371702, L371701,m131
 How can you say a thing like that about an officer in the United States Army?," I not only say it, I'll back it up twenty buck's worth.", L371704, L371703,m131
 Where the hell we going to get us a football team?, All three of us played for our schools. And there are at least four other guys..., L371761, L371760,m131
 Never heard of him.," Sure you have, only as 'Spearchucker' Jones.", L371765, L371764,m131
 How come nobody knows about him? And you do?," I worked with Spearchucker my first month over here, at the 72nd Evac in Taegu. Most of the colored guys know who he is but they're not talking because he asked them not to.", L371770, L371769,m131
" Now wait a minute, Hawkeye. I come a long way, learning to put up with a couple of crazy Yankees, but..."," Don't tell me about your problems, boy. Explain them to Ho-Jon.", L371776, L371775,m131
 Look at the size of those two beasts., I don't think I could hurt one of them with a sledgehammer., L371806, L371805,m131
 Don't try to get it far down. Kick it up high so we can get there and surround that son-ofa-bitch.," Yeah, if I can.", L371817, L371816,m131
" Me, too. Y'all just seen me play my last game.", Same here. You can retire my number., L371853, L371852,m131
 Henry's got our orders! We're going home!, When?, L371870, L371869,m131
 Any time. Whenever we want., Be right with you., L371872, L371871,m131
 There's no transportation anyway this time of night., We could steal one of the choppers., L371878, L371877,m131
 I thought we were heading for trouble putting on all these trinkets.," We got to start rehabilitating, Duke, if we want to be halfway human by the time we get back to our wives.", L371897, L371896,m131
 But no short-arm inspection. I'm with you there., Screw it. We been earning our keep as respectable knife artists. Why should we do work any pill-rolling punk could handle?, L371899, L371898,m131
" Hell, man, that don't matter. We're loaded. We were big wheels in the black market in Seoul.", Plus running the opium concession for the whole Eighth Army., L371918, L371917,m131
" Let's hear from you, you goddam Yankee. Be nice to see you some time."," Like the Spearchucker said, that's possible. Anyway, it's been an interesting association.", L371928, L371927,m131
 There's no point appealing to Colonel Blake. They've got him bewitched., No. The only thing to do is write General Hammond.  But it's hard to find a place around here for a private discussion., L371390, L371389,m131
 I have a tent to myself., People will talk., L371392, L371391,m131
 I think it's a marvelous letter., We're a good team., L371395, L371394,m131
 We think the same way., It's supper time.  But you're not hungry are you?, L371397, L371396,m131
 Ravenous. What about you?," Well, sure, if you are, Margaret...", L371399, L371398,m131
" Godless buffoons, all of them."," It's that disrespect for you, that's what I can't forgive them.", L371419, L371418,m131
" Oh, I'm used to it. What makes me sore is how they behave towards you.  They ought to be grateful to have you.  I certainly am."," And I'm grateful for you, Frank, especially with those boors around. We've grown very close in a short time.", L371421, L371420,m131
 Frank..., Don't stop now! Please..., L371433, L371432,m131
 Wait a second..., I can't... couldn't., L371435, L371434,m131
 Is that liquor?, Finest kind. We're training Ho-Jon to be a bartender. Join us?, L371106, L371105,m131
 Give us this day our daily...," You ever caught this bread, and forgive our syndrome before, Duke?", L371121, L371120,m131
" ...And for our young men on the field of battle, that they may return home to their dear ones..."," Come clean with us, Frank. Were you on this religious kick back home, or did you start to crack up here on the post?", L371130, L371129,m131
 I was just asking..., Shut up or I'll tear you apart., L371448, L371447,m131
" If we had closer relations, there wouldn't be any misunderstandings. That's where a football game would help. Between your outfit and mine.", A football game?, L371778, L371777,m131
 Special Services in Tokyo are all for it. They say it's one of the main gimmicks we have to keep the American way of life going here in Asia., But what about Major Houlihan?, L371780, L371779,m131
 You mean Hot Lips? Screw her.," N-n-no thanks, G-General.", L371782, L371781,m131
" The hell we won't! You bastards pulled something, I don't know what, but we've been beating you without him. Ane we'll go on beating you!", You willing to b-back that up with odds?, L371827, L371826,m131
 Gimme three.," At ease. Captain Pierce, you have a seriously wounded patient for whom you are responsible. Yet I find you in a poker game.", L371720, L371719,m131
" You betcher ass, Dad.", What?, L371722, L371721,m131
 Pierce! That soldier requires immediate attention. I'm a surgeon and I know.," You betcher ass, General.", L371726, L371725,m131
" I'm going to play poker until three a.m. or until the patient is ready for surgery. However, if you'd like to operate on him yourself right now, be my guest. I get the same dough whether I work or not."," I want to talk to you, Pierce.", L371734, L371733,m131
" Now, General, I'm going to sandbag you. Do you think we're ready to get out of this belly?"," Obviously you don't think so, and I don't know why.", L371740, L371739,m131
" Well, Dad, we haven't found any holes in the large bowel. They've all been in the small bowel, but the smell is different. I caught a whiff of large bowel, but it ain't staring us in the face, right?", Right., L371742, L371741,m131
 And there it is.," I'm impressed, Pierce. Naturally, the kind of job I have, I don't get much chance to keep up with what goes on in the OR.", L371745, L371744,m131
" Well, it's still pretty much in the talk stage.", We had a team at the 325th Evac last fall. I coached the boys myself., L371755, L371754,m131
 I think I heard about that., Now we're working out a schedule of the outfits we're going to play this year. We all chip into a pool and make bets., L371757, L371756,m131
 Must be fun. But the point we want to make about Henry...," I'm sure we could find a date for your team. Why don't I take it up with Henry?  Thanks for the drink, boys.", L371759, L371758,m131
 I only wanted to know what she's like in the sack. Do those big boobs hold up or are they kind of droopy?, Hawkeye's asking the Major's opinion on a point of anatomy., L371452, L371451,m131
 A-negative. I've cross-matched it., I though you said we didn't have a drop., L371684, L371683,m131
 Radar!, All you have to do is ask.  The quarterback is saying they'll run the old Statue of Liberty. Their left end will come across and take the ball out of his hand and try to get around our left end., L371837, L371836,m131
 What for?, We need medical officers for short- arm inspection starting the first afternoon out., L371891, L371890,m131
" Oh, certainly, Sergeant. My name is Captain George Limburger, and this is Captain Walter Camembert.", C-A-M-E-M...?, L371893, L371892,m131
" B-E-R-T, right. See you tomorrow."," Oh, I'm not sailing with you. I work out of the hospital here.", L371895, L371894,m131
 I think I've seen this nut somewhere.  Haven't I?," If you don't know what you've seen, why should I?", L371183, L371182,m131
 That's the front up the road a few miles. We have to get by without some of the comforts of home., I like an olive., L371188, L371187,m131
 Lucky you didn't have your mouth open or it would have gone down your throat.," He's Trapper John! Only man in history who ever found fulfillment in the ladies' can of a Boston and Maine Railroad car! When the Conductor caught him in there with his Winter Carnival date, she screamed: 'He trapped me!' What have you been doing since those days, Trapper?", L371193, L371192,m131
 What are they peeking at? Captain Waldowski in the shower?," Part of him. Painless is the owner and operator of the Pride of Hamtrack. That's where he comes from... Hamtrack, Michigan.", L371201, L371200,m131
 ...But I turned in my knee pads.," Ho-Jon, give the Father some more martini.", L371218, L371217,m131
 Black capsule.," The black capsule. Finest kind. Thank you, Dr. McIntyre.", L371263, L371262,m131
 We're throwing him a Last Supper. We came to invite you., The Painless Pole plans to cross the Great Divide tonight and we need your help to straighten him out., L371273, L371272,m131
 Or you can let him knock himself out. You personally'd be sending him to his grave., An eternal damnation., L371281, L371280,m131
 We stand behind all our work., You want it straight? Medical history records no instance of anyone taking this particular prescription and surviving., L371298, L371297,m131
 It's a bedroom where a man is always at his peak and doesn't have to take any time outs., And all the angels are built like Lieutenant Dish., L371304, L371303,m131
" Very well, Your Majesty.  Congratulations, Frank. He picked you."," No, no, that one.", L371416, L371415,m131
" I came within about ten yards of you. You know something, Trapper, the way we been going, if we ever got to see a real golf course again, I bet we could burn it up."," As far as the greens maybe. I don't know if my putting would come back or not, without some practice.", L371474, L371473,m131
 I'm not so sure the goddam thing's in his heart.," 'Course it isn't, but how many chances do we get to go to Japan? With our golf clubs.", L371486, L371485,m131
 Let me translate. I've had some exposure to the language. The young man is from Brooklyn and he wants us to vacate this vehicle., But weren't you supposed to meet the surgeons who are going to slice up the Congressman's son?, L371490, L371489,m131
" But besides the operation, we've got to get in at least eighteen holes of golf."," So let's haul ass, Sergeant.", L371495, L371494,m131
 Look., Beautiful. What do you think? Should we stop and play nine holes now and operate on the kid later? If he's still alive., L371498, L371497,m131
" Don't worry, son. That's Captain McIntyre, and he's the best chest surgeon in the Far East and maybe in the whole U.S. Army. He'll fix you up fine. Your daddy saw to that."," Just like we thought, it's a routine problem. Nurse, who's in charge of operating room preparations?", L371512, L371511,m131
 Did I ever tell you about Me Lay Marston?," Your high school friend who went around saying 'Me lay, you lay?' to all the young females in the community. As I remember, you said it was quite a successful approach.", L371528, L371527,m131
" Please!  Face it, Colonel, you don't have us, we have you. Your boys blew this case, we bailed you out. We figure we ought to hang around a day to check the Congressman's kid, and we also figure to play some golf. So if that's okay with you, we got a deal."," And if it isn't, why don't we call Washington on your telephone? You tell your story, we'll tell ours.", L371556, L371555,m131
" Come on, Trapper. We got to forget golf for today.", I don't know why. As long as it's light enough to see your caddie., L371565, L371564,m131
 Is he out?, Like the Rock of Gibraltar., L371592, L371591,m131
 Best thing you could do for all of us is grab some sack time., Radar!, L371648, L371647,m131
" For you, Trapper."," Okay, but I'll need you to help. Duke, will you take that belly back there? The Australian?", L371655, L371654,m131
 It's in pretty deep.," Yeah, and he's lost a lot of blood. I'm afraid it's hit more that just the lung.", L371657, L371656,m131
" Christ, it's Ho-Jon!"," Hiya, Ho-Jon. You got a piece of a shell in your chest, but we'll take it out as soon as you've had more blood. Hey, Radar!", L371661, L371660,m131
" If we squeeze him through, I'm going to get him into Androscoggin College."," How about squeezing him through into Dartmouth? If all he wants to do is catch lobsters, he can learn that here.", L371666, L371665,m131
" Dartmouth's too big and too expensive. If he's as good as I think he is, he can move into the big league later. But Androscoggin first.", We'll need room. The sixth rib goes., L371668, L371667,m131
" Never mind the conversation. Do it, Dad."," You aspirate the blood from the chest cavity. Damn, there's more of it than I thought.", L371670, L371669,m131
 I don't feel anything.," Oh, Jesus.", L371675, L371674,m131
 I can't feel it now either. The mother must have gone in., I don't get it., L371677, L371676,m131
 It was in the cava and the hole sealed itself off. I must have jiggled it just enough to turn it loose. I can't feel it in the heart or the right pulmonary artery. So it's in the left pulmonary artery., What do we do?, L371679, L371678,m131
 We'll have to close this hole and make one on the other side., Be kind of rough on him if there's no blood. Why don't we close up and sit on him a couple of days?, L371681, L371680,m131
 It's five minutes into nurses' shower hour. Where are they?, They're coming., L371709, L371708,m131
 But he's got five times the man-power to draw on., We can balance that by getting ourselves a ringer. Henry has to say he needs a neurosurgeon and put in a specific request for Dr. Oliver Harmon Jones., L371763, L371762,m131
 He only lasted one season., On account he got caught in the doctor draft. He was a surgical resident playing semi-pro ball weekends when the Eagles signed him., L371768, L371767,m131
 So what makes you think he'll play for us?, We'll cut him in on the bets we make. And still have enough profit to send Ho-Jon to college., L371772, L371771,m131
" Might make kind of a social issue, not having any other Negro officer.", He can move in here with us., L371774, L371773,m131
 But we'd have to break his leg or something to keep him out of the game for good., Not necessarily., L371802, L371801,m131
" Captain Pierce, would I be imposing...?"," Honey, nobody as pretty as you could ever impose... please sit down. Coffee?", L371373, L371372,m131
" Captain, I've been observing the nurses on your shift. But naturally your own opinion is more informed than mine."," I'm glad you feel that way, Major, because you see it's a team effort... doctors, nurses, enlisted men... and I feel responsible for my whole team, and I want you to know I'm satisfied with them.", L371375, L371374,m131
 All of them?, That's right. We work well together., L371377, L371376,m131
 Major Burns is far from satisfied.," That don't surprise me. If you're a good observer, you must have observed by now that Frank Burns is a jerk.", L371379, L371378,m131
" On the contrary, I've observed he's not only a good technical surgeon, he's a good military surgeon. And that includes how a man dresses and how he bears himself and his sense of what it means to be an officer in the United States Army."," And his track record, that don't count? Look, honey, when you watch the two shifts try to notice which one does the most work with the least fuss.", L371381, L371380,m131
 I've noticed that both nurses and enlisted men address you as 'Hawkeye.', It's my name. Maybe that sounds silly to you but..., L371383, L371382,m131
 That kind of familiarity is inconsistent with maximum efficiency in a military organization.," Okay, Major, honey.  I'm going to have a couple shots scotch and go to bed. I'd normally ask you to join me but obviously you're a female version of the routine Regular Army clown. And that turns me off, so just leave my outfit alone and we'll get along fine.  See you around the campus.", L371385, L371384,m131
 I wonder how a degenerated person like you could have reached a position of responsibility in the Army Medical Corps.," Sister, if I knew the answer to that I sure as hell wouldn't be here.", L371387, L371386,m131
" Hey, Knocko, I got those pictures you promised to look at of my kids. You too, Wilma. It won't take a minute.  You can see them too, if you want."," No, thank you. I'm not the slightest bit interested.", L371711, L371710,m131
" Listen, we look pretty lousy out there, right?"," Well, for college players that have been out of training seven or eight years...", L371789, L371788,m131
 The bastards outconned us., I think we could still have a chance., L371796, L371795,m131
" If you start the game instead of waiting, you mean?"," No, let's stick to that strategy till we see whether you boys can do two things. The first is get that halfback out of the game. He had one year with the Rams before the Army got him, but he didn't play too often because he's one of those hot dogs.", L371798, L371797,m131
 What's the matter?," We may be in trouble, I can't catch my breath. I've got the occupational disease of oversized ex-athletes.", L371831, L371830,m131
 See you., It's possible, L371883, L371882,m131
" Isn't this ridiculous, Doctor? Six months I've been here and there are still times when I can't stand it. I just go to pieces.", There's nothing ridiculous about it.  A kid like you..., L371066, L371065,m131
" Thank you, Captain Pierce.  It's been so long.", No trouble at all.  Hawkeye., L371068, L371067,m131
 How did you get called that?, 'The Last of the Mohicans.' Only book my father ever read., L371070, L371069,m131
" You're getting a workout, you and Captain Forrest, your first night.", It isn't always this rough?, L371072, L371071,m131
" Oh, no. We have dull stretches every week or so, thank God, when there's nothing to do after midnight.", They don't have to be dull. I mean if you and me put our minds together..., L371074, L371073,m131
 Our minds?," For a start. I just have a hunch... well, it isn't entirely a hunch...", L371076, L371075,m131
 You're an attractive man., You have a certain modest charm yourself., L371078, L371077,m131
 But I'm married., Something else we have in common., L371080, L371079,m131
 Very happily married., Same here., L371082, L371081,m131
" And absolutely determined to be faithful to my husband. Do we have that in common, Captain?"," It's a matter of definition. Faithful in spirit, yes.", L371084, L371083,m131
 I don't make the distinction. But the sex urge is a powerful force. In women just as much as men., Ayuh., L371086, L371085,m131
" You'd think now, with only six weeks before they ship me back home, it would be easier. But it isn't.", Of course not., L371088, L371087,m131
 It's terribly hard. Sometimes the temptation is just too much.," Then why not, as long as it wouldn't hurt anybody...?", L371090, L371089,m131
 Even if I weren't., Maria..., L371165, L371164,m131
 I couldn't have slept tonight anyhow., You're leaving tomorrow?, L371308, L371307,m131
 In less than twelve hours I'll be on my way., That's when the real strain starts. Three weeks on a troopship.  Poor baby., L371310, L371309,m131
" Dear, sweet Hawkeye.", Though I guess who it'll really be rough on is your husband., L371312, L371311,m131
 You're on his side all of the sudden?, A man would be more considerate. He wouldn't come home to his wife a nervous wreck., L371314, L371313,m131
 How would he avoid it... as if I needed to ask?, It could be a purely impersonal thing. What matters is the therapeutic value of relieving your tensions., L371316, L371315,m131
" Do you think anything between us could be impersonal? Or pure? You better forget logic, because you're proving why I shouldn't go to bed with you.", I didn't mean with me., L371319, L371318,m131
 You're asking for somebody else?, It happens to be a matter of life and death., L371321, L371320,m131
 A man is going to die if he doesn't have my fair young body?," Precisely, Maria. Tonight you have the same privilege that comes on rare occasions to the chief executive of some state or nation... the privilege of restoring life, by one tender act of mercy, to a doomed fellow creature.", L371323, L371322,m131
" He should come to now for a while, but he's got so much dope in him by tomorrow he won't know fact from fantasy.", You think he won't., L371325, L371324,m131
 What do you care? You'll be on your way to Japan.," I'm fond of Painless, and I'd feel terrible if anything happened to him...", L371327, L371326,m131
" It's your decision, Maria. I don't want to high-pressure you."," I'd be crazy to think my virtue, such as it is, was more important than his life...", L371329, L371328,m131
 You please excuse...  I have been making examination of this young man to find if he will be soldier in our army.," Yes, I know. Hi, Ho-Jon. How did it go?", L371466, L371465,m131
" I don't liking it at all, what I hear when I listen to the heart. And such a blood pressure for so young a boys. Is frightening.", I'm sorry to hear that. You think he's unfit for military service?, L371468, L371467,m131
" At first is no doubt. But then I am seeing on his paper he work in American hospital. And I think there are so many drugs in such a places, he could take some by mistake.", Why would he do that?, L371470, L371469,m131
