" Easy, Eduardo, easy.  Preserve a sense of humor at all times.  Okay, the receptor rig... what I'm putting on your head... sends a signal to the recorder.  See we call it ""being wired,"" but there's no wire.  You gotta keep the recorder close... five, six feet away max, like in your jacket pocket by the bed or wherever you're going to close escrow, know what I mean?"," Yeah, right.", L550723, L550722,m200
" Some tips.  Don't dart your eyes around.  Don't look in the mirror or you'll ID yourself.  OK?  You got a half hour of tape, so give me some lead-in to the main event.  But don't wait too long, I don't want to be going out for popcorn.  And don't act natural.  Don't act at all. Just forget the thing is on.  Got it?", No problem., L550725, L550724,m200
" We have nothing to talk about, Lenny."," Joey, make sure Mr. Nero gets safely to his car.", L550931, L550930,m200
 Lenny the loser.  Panhandler of stolen dreams.," Leave him alone, Tran.", L550936, L550935,m200
" He's no concern of mine, as long as you don't talk to him.  Don't talk to anybody.  You understand?  Not with everything that's going on right now.", You're too goddamned paranoid., L550938, L550937,m200
" Look, Tran... Lenny just came by to give me some bad news.  An old friend of mine has been murdered. You remember Iris?"," A tragic story, no doubt.  How'd you get up here?", L551051, L551050,m200
" I made my choice, Lenny.", You're going down., L551057, L551056,m200
 You said you were going to get her out of this.," Maybe now you appreciate the danger we're in.  It was touching the way you stood by me in there.  ""Stand by your man"". I was moved.  You were very good.  I don't think he even understands that you did it for him.", L551060, L551059,m200
 He doesn't know what's going on. Leave him alone., I'd love to.  But he keeps showing up.  And you keep talking to him.  I can't have that--, L551062, L551061,m200
 The only time a whore should open her mouth is when she's giving head., Fuck you., L551064, L551063,m200
" Well, I'm certainly in the mood for a party.", Take her up to the suite.  Have a glass of champagne... or six... I'll be up in a while to help you ring in the New Year., L551311, L551310,m200
" This piece of puke hired me to kill you, baby.  Do you believe that? Isn't that right, Tran?  You pinhead.", Oh my God.  I don't believe this is happening., L551379, L551378,m200
" Believe it.  Now bring me the trodes, baby.  Come on, quick.", What're you going to do?, L551381, L551380,m200
 You can't just... kill him., I'm not.  Just a little poach job., L551383, L551382,m200
 Jesus.," Hey, he was going to kill you.  And this ratfuck paid to have Iris killed, to save his own sorry ass.", L551385, L551384,m200
" Look, baby, it's now of never... the guy is a known input junkie, so a little OD won't surprise anybody. It's the only way we can be together.  You know it's true.", My God., L551388, L551387,m200
" You were supposed to go downstairs, baby."," I know.  I don't always do exactly what I'm told.  So I said, 'Do you enjoy watching me?'  And you said -- come on Max.", L551424, L551423,m200
" I said, 'Yeah.  I'd even do it for free.'"," Uh huh.  And I said, 'That's good, because I like the feeling of someone watching me.  I acquired the taste from Lenny.'", L551426, L551425,m200
" And then she said, 'Since we're going to be spending so much time together--'", 'We might as well make the best of it.', L551428, L551427,m200
" Hey, you going to watch or you going to do?", Watch and see., L550736, L550735,m200
 I feel like you're turning me into a VCR., I just want to see what we're like together through your eyes., L550878, L550877,m200
 I don't feel anything.  Is it on?, Forget it's there., L550880, L550879,m200
" Cut it out, Tran.", Too bad about your guy Jeriko. Tough break., L550920, L550919,m200
" I don't think that's a good idea, Lenny.", I just got to talk to you for one second., L550926, L550925,m200
" Faith, call me, okay?"," No, Lenny.", L550933, L550932,m200
" Hi, baby.  I've missed you."," I know.  Lenny, if Tran finds you talking to me he'll hurt you.", L550946, L550945,m200
 You have to go.  I mean it.," Yeah, OK, whatever you say.  Just answer one question.  Is anything wrong?  Iris said you might be in trouble.", L550949, L550948,m200
 You talked to Iris?  When?, Tonight., L550951, L550950,m200
" Well I haven't seen her in months. Who knows what's going on in her head.  You're really running out of excuses to come around, aren't you?", I know you Faith.  You're afraid of something.  What's going on?, L550953, L550952,m200
" Let it alone, Lenny.  It'll take care of itself."," It's Tran, isn't it?  This guy is poison, Faith.  Listen to me.  He's got you walled in on all sides.  And he uses the wire too much, he gets off on tape, not on you.", L550955, L550954,m200
" That's a good one, coming from you."," Why don't you just split?  You don't love him, anybody can see that.  And to him you're just some kinda possession, like a Ferrari, something to show the other guys.", L550957, L550956,m200
 He has his uses too., What?  He gonna record you on his label?, L550959, L550958,m200
 Maybe.," Come on, Faith!  He's just toying with you.  And when he gets bored, you'll be yesterday's papers.", L550961, L550960,m200
" Look, baby, I've watched you create yourself out of nothing.  You're like a goddamn cruise missile, targeted on making it.  And you will.", Damn right., L550963, L550962,m200
" You have to get out of here.  If Tran catches you he'll... he's acting crazy.  He's doing way too much playback and he's getting completely paranoid.  He's such a control freak, he's even paying Max to follow me around.", Max Pelcher?  You're kidding?, L550966, L550965,m200
" Yeah, for about a month now.  Lenny, just stay away from Tran, okay?  And stay away from me.  Stop trying to rescue me.  Those days are over. I'm a big girl now.  Stop trying to save me, okay, because I don't need saving... Just... give up on me.", Can't do it., L550968, L550967,m200
" You're crazier than I thought, Lenny.  Coming here... Tran's just in there.", Iris is dead.  She was murdered., L551042, L551041,m200
 Who did it?," Don't know.  But this guy's real damaged goods.  Iris knew someone was after her... and she said you were in danger too.  Now no more games, Faith.  Whatever you're hiding, whatever's going on, you have to get out of here now. Come with me right now.  Don't even think about it.", L551044, L551043,m200
" Then what?  Then what, Lenny?!  You going to protect me?  Big tough guy. You're a talker, Lenny.  You don't even have a gun.", I have a gun.  It's under my bed., L551046, L551045,m200
 You don't know what you're fucking with here., Tell me., L551048, L551047,m200
 What's going on?," Faith, we know about Jeriko.  Iris made me a copy of the tape.", L551282, L551281,m200
 How did it happen?  What was Iris doing riding around with Jeriko wearing a wire?, We should talk alone., L551285, L551284,m200
 So finally he gives Iris some cash and tells her to check into the hotel under a wrong name till he figures out what to do., Yeah... he figured out what to do all right., L551297, L551296,m200
 You think Tran killed her?, The killer knew right where she was. Because he put her there., L551299, L551298,m200
" I understand.  No, I'm not.", You understand?  Attorney!  Right? Am I right?, L550749, L550748,m200
 No., A virgin brain!  Well we're going to start you off right.  So what do you know about this?  Save us some time..., L550755, L550754,m200
" Just what I've read.  That the technology was developed for the Feds, to replace the body wire.  And now it's gone black market.  So, uh, do I get the deck from you?"," I'll set you up, get you a deck at my cost... since my thing is the software.", L550757, L550756,m200
 Clips.," That's right.  Clips.  Look, I want you to know what we're talking about here.  This isn't like TV only better.  This is life.  It's a piece of somebody's life.  Pure and uncut, straight from the cerebral cortex.  You're there. You're doing it, seeing it, hearing it... feeling it.", L550759, L550758,m200
 What kind of things exactly?," Exactly anything.  Whatever you want.  Whoever you want to be.  Fabri, get us another round, would you.", L550761, L550760,m200
 Sounds good.," I can get you what you want.  You just have to talk to me.  I'm your priest, your shrink, your main connection to the switchboard of souls.  I'm the Magic Man, the Santa Claus of the Subconscious.  You say it, you even think it, you can have it.  You want a girl, you want two girls?  I don't know what your thing is or what you're curious about... you want a guy?  You want to be a girl... see what that feels like? You want a nun to tie you up?  It's all doable.", L550765, L550764,m200
" Talk to me about costs, here."," Listen, before we get into numbers, I want you to try a taste.  I got a deck with me.", L550767, L550766,m200
 What?  Right Here?, Step into my office., L550769, L550768,m200
" Yeah, I'm interested, but can we get someplace a little less public?"," You nervous?  Forget it.  The cops have more to worry about in this city than the squid-trade, believe me--", L550773, L550772,m200
 You see the look on that preppy puke's face?  Fuckin' pissed in his Topsiders., Okay.  It was funny.  But it cost me money., L550779, L550778,m200
" Come on, amigo, the world's full of marks.  And nobody knows how to work 'em like you do, pal.  You could sell a goddamn rat's asshole for a wedding ring!  Let me buy you a drink.", Least you can do., L550781, L550780,m200
" Bobbyyyy!  Tequila por favor! Double shots.  Make it Tres Generaciones, huh.  Nothin' but the best for my good friend Lenny, the finest cop that ever got thrown off the vice squad.  Hey, nice tie."," Thanks, Max.", L550785, L550784,m200
 D'you always have to dress like a fuckin' pimp?, This tie cost more than your entire wardrobe., L550787, L550786,m200
 That's not sayin' much., It's the one thing that stands between me and the jungle., L550789, L550788,m200
" You were lucky, Max."," Yup.  So darn lucky.  I wake up with a .22-short floating in my brainpan, and a cop pension I can't live off of.  Good thing I wasn't any luckier.  Bobby!  Another shooter right here!", L550792, L550791,m200
 Naw.  She won't call me.," Just as well, Lenny.  You gotta get past it.  I mean sure, Faith was by far the most outstanding woman a guy like you could ever hope to get, I mean it's completely and deeply humiliating that she's gone, but it's over, campadre.", L550795, L550794,m200
" I just hate to see you pining away. It makes me want to vomit, frankly.  Broken hearts are for assholes."," Hey, Iris, you okay?", L550798, L550797,m200
" See, if you packed your piece you could've made the guy see sense."," Uh unh, carrying a gun wrecks the line of a fine jacket.", L550817, L550816,m200
" I'm telling ya, it's over.  We used it all up--", Shutup a second!, L550826, L550825,m200
" Shoulda told me about your new gig, buddy."," I was gonna tell ya.  Hey, it's just a job.  I feel like shit about it.", L550972, L550971,m200
 You should feel like shit.," I figured, what the hell, I could take the prick's money and make sure Faith was OK at the same time.  Do us both good.  Right?", L550974, L550973,m200
" Fairly twisted logic, Max, even for you.  Hey, at least you got a job!  Watch her for me.  Stay on her.", I'm on her., L550976, L550975,m200
 You alright?  Y'okay?," Yeah.  No, not really.", L551013, L551012,m200
 Let's work it., Not now... I don't want to think about it--, L551015, L551014,m200
" Come on, Lenny.  You used to be good at this stuff.  Play it down. What's the perp doing?", He stalks her.  He rapes her.  Then he does her..., L551017, L551016,m200
 And he records it.  Thrill kill. Wants to see it again.  And again., He records himself raping and killing her--, L551019, L551018,m200
 But at the same time he's sending the signal to her--," So she feels... what he feels... while he's in her.  The thrill while he's killing her... is sent to her, heightening her fear... which in turn heightens the turn on for him.  I've seen a lot, Max.", L551021, L551020,m200
 So've I.  Too much., But this is a bad one., L551023, L551022,m200
 Top ten.," He makes her see her own death, feeds off the reaction... killer and victim merging... orgasm and agony merging.  And he records it all.", L551025, L551024,m200
 That's right.  He wants to share. Needs an audience.  This is one sick puppy., Why me?, L551029, L551028,m200
" Hey, the last day of the world and you spend it in bed."," W'sup, Max?", L551112, L551111,m200
 Faith OK?, Yeah.  She's leaving with Tran so I got to boogie.  Real quick... Iris checked into the Sheraton last night under a false name.  Paid cash., L551115, L551114,m200
 Looks like she was holding out.," Yup.  Hey, so I heard you dropped in on Tran last night.  Another slick Lenny move.", L551117, L551116,m200
 He's in this somehow... I don't know how.  Just stay close to Faith.," I'm on her, amigo.  No worries. Gotta jam.", L551119, L551118,m200
 Sounds like Tick's already celebrating.," You may be a little overdressed for this party.  Yo, Tick!  It's Lenny.  Open up!", L551248, L551247,m200
 He's been cooked-off, Is he dead?, L551251, L551250,m200
 Whattya mean?, All I'm saying... you don't know how high up the food chain this thing goes.  I've heard stuff., L551259, L551258,m200
 What stuff?," Smoke.  Rumors.  I've heard stuff about a death squad.  A group a guys loyal to the hardline school.  Guys that've had too many years of city hall and the review boards and the goddamn media pissing down their necks, suspending cops right and left, tying their hands... while outa the other side a their mouths these same people're squealing save us, save us, do something you fucking morons, crime is totally out of control.", L551261, L551260,m200
 Jesus.," Yeah.  So don't walk near me in public, alright.", L551263, L551262,m200
" Mace... no disrespect... but you run this on the 11 o'clock news, by midnight you got the biggest riot in history.  They'll see the fucking smoke from Canada.", Okay... what about Strickland?, L551268, L551267,m200
" He's got her up in the room, under guard.  And he's still working the party... acting smooth like nothin's nothin'.  So buddy... I say we work a trade.", What do you mean?, L551316, L551315,m200
 Give him the tape.  See?  It's fucking brilliant!  The tape for Faith.  I know he'll go for it.  I can set it up.," This is what we laughingly refer to as a plan, right?", L551318, L551317,m200
 2-2-0-3.  Got it.  Stay on her., I intend to., L551321, L551320,m200
" No.  I suppose not.  I didn't know you were colorblind, Max.", Only way I could stand your ties., L551392, L551391,m200
 I'll have that.  Glock 22.  Nice., Where's Faith?, L551394, L551393,m200
 I sent her to the party.  I figured I'd wait up here until you killed Tran., What makes you think I'm gonna kill Tran?, L551396, L551395,m200
 You just did., Jesus!, L551398, L551397,m200
" So... I killed Tran.  Then you ran in, being on his payroll, and shot me.", That's pretty much the way it happened., L551401, L551400,m200
" Wait a minute.  Now I'm remembering. I killed Iris too, didn't I?", That's right.  They'll find the original of her snuff clip in your apartment.  The one I left for you at the club was a copy., L551403, L551402,m200
 Was I a really busy guy?  Did I do Tick too?, You bet.  Did you like it?, L551405, L551404,m200
 Picture it... I feel like I gotta share this with somebody.  It's too perfect., I won't say anything., L551408, L551407,m200
" Only he doesn't know about me and Faith.  So I say to myself, if I turn the job down, he just gets somebody else.  And I lose Faith... to coin a phrase.  So to buy time, I do the skank.  I still gotta do something about Tran... I figure it's him or me... but I can't cap him without a chump to take the fall.  And who better than his girlfriend's loser ex-boyfriend... a known criminal... who has been seen hassling them in public numerous times."," And who was, regrettably, also your best fucking friend.", L551411, L551410,m200
" No plan is perfect, Lenny.  Hey, cheer up.  World's gonna end in ten minutes anyway."," You must be so pleased, I followed your jellybean trail right here, like a good little chump.", L551413, L551412,m200
 So there never was a death squad., Naawww., L551417, L551416,m200
 Just those two loose-cannon cops running around covering their butts.," Yeah.  Pretty zany, huh?  All this shit caused by a random traffic stop.  Hey... nothing means nothing. You know that.  Look around... the whole planet's in total chaos.  You gotta take what you can, while you can.  Cause some shitbird can come up and put a fuckin' .22 in the back a your head any second.", L551419, L551418,m200
 How did you hook up with Faith?," This dink hires me a month ago to eyeball her, right?  But Faith knows me from you, right, so she comes up to me and says, 'Hey Max why you following me?' I say, 'I'll buy you a drink and explain.' And she says...", L551421, L551420,m200
" Don't have a fucking coronary, Lenny."," Well you could've at least warned me.  You know I hate the zap... when they die.  It just brings down your whole day.  Jeez, Tick.", L550671, L550670,m200
 How'd you get the tape?  Why didn't the cops put it in evidence?, With all the blood I guess they didn't see the rig.  Guy had it under a wig., L550674, L550673,m200
" Yeah, but how'd it get to you?"," I got ways, Lenny, I got ways.  Okay, okay... I got a deal with some a the paramedics.  My guy pages me and I pick it up at the morgue.  So whaddya think?  This clip's gotta be worth at least a grand.  Right?", L550676, L550675,m200
" Tick.  Not to dash your hopes, but I don't deal this kind of product, you know that.  I'll give you four for it, cause I've gotta cut off the last bit.  And my customers want uncut.", Fuck that!  The last part's the best.  You dry-dive six stories and blammo!  Jack right into the Big Black., L550678, L550677,m200
 I don't deal black-jack clips!  It's policy.  I got ethics here.," Yeah, when did that start?  Come on, man!  It's what people want to see, and you know it.", L550680, L550679,m200
 So lay it off to somebody else.," Come on, Lenny.  I got expenses.  I got to get this rig fixed.  Look at it...", L550682, L550681,m200
" Give me six at least.  This's a good clip, here.  Gets you pumpin'."," Yeah, well, the first part's okay. Better than the usual soaps you bring me.", L550684, L550683,m200
" Sure, like this low-grade shit here, some girl in a fight with her boyfriend... it's a test-pattern. Nothing happens.  I'm snorin'."," Hey, you're always saying, 'Bring me real life.  Bring me street life. And, like, one man's mundane and desperate existence is another man's Technicolor.'", L550687, L550686,m200
" I said that?  Look, I'll take it for five, and you'll make out okay, because in this case it's pure cream, you don't have to cut anything back to the wearer.", Ha!  That's for fucking sure., L550689, L550688,m200
 Whoa.  That is one unbelievable piece of eyefuck.," Skip the art criticism, Tick, what can you tell me about the wearer.", L551142, L551141,m200
" Lookit, you see the peak period ratios there?  Could be some kind of tumor or brain lesion or something. Some kind of trauma  This is not good.  I don't like this at all...", What?, L551147, L551146,m200
" Well, it's cutting awful close to me.  I mean she was just here.", Who was just here?, L551149, L551148,m200
" Iris, man.  Pay attention."," Wait, wait... wait a minute.  Iris was here?!", L551151, L551150,m200
" Yeah, she came by last night. Shaking like a junkie, wanting me to make a copy of some clip.", What clip?  What was it?, L551153, L551152,m200
" I don't know, man, she wouldn't let me see it.  Said I wouldn't want to see it.  She said she was going to give it to you to hold for her. Like insurance or somethin'", She never gave me a tape., L551155, L551154,m200
" You come to peddle me some tapes, Lenny?  For old time's sake?  Make a couple bucks for the holidays?"," You're not a client anymore, Tran. I wouldn't sell you the sweat off a dead dog's balls.", L550917, L550916,m200
" Show a little respect, Nero.  The man was an important artist."," Yeah, important for your label. Which no doubt is why you're in mourning.  Don't worry, his records'll sell out now he's dead. You'll make out.", L550922, L550921,m200
 I always do.," Faith, can I talk to you a second?", L550924, L550923,m200
 About what?," That would be between me and Faith, wouldn't it?", L550928, L550927,m200
 Charm.," Uh huh.  Look, Nero.  I'll make you an offer.  Take her.  Right now.  If she wants to go, if she's unhappy here, she can go.  I'll let her choose.  Faith always knows what she wants.  Hands off.  See?", L551053, L551052,m200
 It's alright.  He means it., I do mean it.  And I mean this... if Faith stays you go away and never come back. You scuttle back into your cockroach hole and never cross my vision again.  You understand?, L551055, L551054,m200
 Nero., Strickland., L550866, L550865,m200
 Commissioner Strickland.," Sure.  Whatever.  See, since you shitcanned my career, I don't even have to call you sir.  One of life's small pleasures.", L550868, L550867,m200
 Aren't you peddling your wares a little far from your usual gutter?," I was invited here by a close friend, Mr. Fumitsu, see he's right over there.", L550870, L550869,m200
" I don't like disappointments, Nero. And do you know what disappoints me very much?", Your sex life?, L550872, L550871,m200
" Greetings, gents.  So let's hear this week's sad story."," They jerked my wheels, d'you believe it?  I mean it's outrageous, the computer errors the banks are making lately.  Have you noticed?", L550820, L550819,m200
" Thanks for giving me a ride.  I just have a few stops, mostly on the west side--"," Whoa, whoa, whoa.  I said I'd drop you home, but I'm not taking you on your sleazoid rounds.  I've already pulled twelve hours today.", L550834, L550833,m200
" Come on, Mace.  This is gonna be a big night.  Can't you feel it?  The energy in the air?  There's money to be made, dreams to sell.", Sleaze to peddle., L550836, L550835,m200
 Just a couple of hours.  It'll be fun--, Excuse me.  What part of NO don't you understand?, L550838, L550837,m200
" Mace, you're my friend.  I need you. Plus I'll give you 25% of what I make tonight."," Lenny, this may be a hard concept for you, but friends don't have to pay their friends.", L550840, L550839,m200
" Jeez, you're pathetic.  Okay, I got a pickup at the St. James.  I'll take you there, you can get a cab.", Mace!  You're a life-saver., L550842, L550841,m200
" So, what's up with you?  Another busy night selling porno to wireheads?"," No, wrong... I sell experiences. Sex is only part of it.", L550845, L550844,m200
 Buncha techno-perv jerkoffs.," Way I look at it, I actually perform a humanitarian service.  I save lives.", L550847, L550846,m200
" Uh huh, I wanna hear this part."," Okay, take some executive... bored with his life, bored with his wife... he picks up a hooker or some girl at a bar.  Then he goes around for months, torn up worrying that he's got AIDS, that he'll infect his wife.  And maybe he really does catch something--", L550849, L550848,m200
 Price he pays for being a scumsucking pig.," Everybody needs to take a walk to the dark end of the street sometime, it's what we are.  But now the risks are outa line.  The streets are a war zone.  And sex can kill you.  So you slip on the trodes, you get what you need and it keeps you from jumping your tracks.", L550851, L550850,m200
" Lenny, this shit's illegal.", Define illegal., L550853, L550852,m200
 Me bailing your sorry pale ass out of jail twice in the last six months.," Yeah, but that was for love.", L550855, L550854,m200
 What's his name?, Fumitsu., L550859, L550858,m200
 What the fuck are you doing?, Coming with you., L550863, L550862,m200
 Are we having a bad night?, Let's talk in the car., L550876, L550875,m200
" Hey, careful on the jacket.  This is Armani.  You angry?"," I've had enough of this shit.  You're on foot, Lenny.", L550883, L550882,m200
 I need my case.  It's still in the back., Get it., L550887, L550886,m200
 That would be no.," I've had it.  No more wirehead shit in my car.  You understand?  You want to poach your lobes, do it somewhere else.", L550890, L550889,m200
 I thought we were friends.," No, see a friend is more than one person constantly doing favors for another.  You just suck people along with your schemes and your scams and your slick act.  Well I'm out.  I got a kid, I got rent, I got an ex- husband someplace who doesn't send me a dime of support... I'm just trying to hold on here.", L550893, L550892,m200
 So am I.  Just trying to get by.," No, you're just trying to get off.", L550895, L550894,m200
 Macey... I've never seen you like this.," Lenny, you're turning into some kinda squid-head low-life.  You're always broke, you just go from one score to the next.  And you're getting strung out... you don't even see it.  Getting high on your own supply like some crack dealer.", L550897, L550896,m200
" I know you wouldn't be saying all this if you didn't care about me. Thanks, Mace.  Really."," Look, I gotta get some sleep.", L550899, L550898,m200
 Yeah.  I don't see a way out of it.," Macey, I know you're tired, but can you drop me at the Retinal Fetish? It's on your way.", L550902, L550901,m200
" Jesus, Lenny."," Begging?  Groveling?  Any pathetic behavior at all?  Will that help? Faith's there tonight, and I've got to talk to her.", L550904, L550903,m200
 Who's the new side of beef in Tran's posse?, Guy named Wade Beemer.  Used to be a running back for the Rams in '96 and '97., L550908, L550907,m200
 Forget her., She still loves me., L550911, L550910,m200
 She thinks you're a bucket of dog vomit.  Trust me on this., She's my destiny., L550913, L550912,m200
 Destiny?  You living in a perfume commercial?  She's a hard-climber that dropped you like a used tampon when she got a better ride., You'll see., L550915, L550914,m200
" You're some piece of work, you know that.  Just calmly backstroking around in the big toilet bowl, and somehow you never let it touch you. I mean, between Vice and this so- called occupation you're in now, you must've seen it all.", I have crawled through the gutter... through every wrinkle in the human brain., L550991, L550990,m200
 What I'm saying.  But you still come out this goofball romantic.," It is my sword and my shield, Macey.", L550993, L550992,m200
 What's that?  Present from Faith?, No idea., L550995, L550994,m200
 What is it?, Go to the Sunset Sheraton.  RIGHT NOW!  Just go!  GO!, L551000, L550999,m200
" My God, Lenny.  What is it?", Black.  Jack., L551005, L551004,m200
 Blackjack?  I don't understand--," Snuff clip.  It was Iris.  She said she needed my help and I... aw Jesus, Mace... the sick fucker killed her.", L551007, L551006,m200
 And gives it to you., Wants to share., L551027, L551026,m200
" Cause you're the man, right?  The Magic Man.  If it's got something to do with the wire, sooner or later it washes up on your beach.", I've never dealt in black-jacks. Never.  Everybody knows that., L551031, L551030,m200
" Jesus, Mace.  Back off."," This guy is someone you know, one of your squid-head contacts.", L551035, L551034,m200
 Uh unh.  No way!  They'd crucify me., So some psycho wire-freak gets to keep running around--, L551039, L551038,m200
 Is this great fabric or what?, You ever wonder why you get beat up a lot?, L551072, L551071,m200
 He knows what he's doing.  He's worn before... a lot., So that gives you something., L551076, L551075,m200
 Don't crank the gain any more. You're gonna fry yourself.," I need to see more... get more detail.  Something.  I feel his presence, so strong...", L551079, L551078,m200
" No more, Lenny.", Yeah.  I'm ghosting pretty bad., L551081, L551080,m200
" She came to me for help.  I should have read it better... I just figured, y'know... another strung- out hooker having a bad night.", It's not your fault., L551083, L551082,m200
" See, it's all about what they see walking in.  A dead hooker, handcuffs, penetration... they'll see a trick gone wrong.  Random kill.  The kind you never solve."," But that doesn't add, does it.", L551087, L551086,m200
 No it doesn't., Because Iris knew somebody was after her., L551089, L551088,m200
" She said ""If they get me"".  They. Which means the whole sex-killer thing is a cover, which means somebody whacked her for a reason.", So the guy's not a sicko., L551091, L551090,m200
" If he could do what's on that tape, he's a sicko."," Okay, so he's a freak who thinks he's sane pretending to be a freak. The point is, he was a hitter. Somebody wanted to shut her up.  But why not just put a little lead in her ear?", L551093, L551092,m200
 Because it had to look random.  Not connected to anything or anyone.  But then why give the rape to me?, That's where it gets a little strange., L551095, L551094,m200
 And what about the guy that was following me?, Now you're really getting paranoid., L551097, L551096,m200
" The question is not whether I am paranoid, but whether I am paranoid enough.  You want to rub my neck?", Sure., L551099, L551098,m200
 How's Zander?, OK.  He asks about you all the time. It's been weeks since you've seen him., L551101, L551100,m200
" I'm sorry about getting on your case earlier.  I just see you getting sucked in deeper and deeper, and I -- anyway.  I'm sorry.", S'okay.  I know you still love me., L551103, L551102,m200
 Whatup Lenny?," Jesus, Mace!", L551121, L551120,m200
 Where we going?, Anywhere.  We'll talk about it in the car., L551123, L551122,m200
 What is it?, This tie doesn't go with blue!, L551126, L551125,m200
 Will you relax.  There's nobody back there.," Mace, the guy had a knife.  To my throat.  In my living room. Relaxing might be right out, okay?!", L551129, L551128,m200
 You better keep a low profile for a while., No shit.  You got someplace in mind?, L551131, L551130,m200
" Lenny, have you lost it completely?"," Easy, there, Mom.  Easy.  This is audio only.  John Coltrane.  ""A Love Supreme."" Give it a listen, let me know what you think, maybe you won't go for it now, but it'll get in your head and grow like a seed into something really beautiful.", L551135, L551134,m200
 Think back about what she said. Exactly what she said.," She wanted to go out to my car, something about my car...", L551157, L551156,m200
" Lenny, give them the tape.", It's in my case.  Okay?  I'm going to open my case..., L551166, L551165,m200
 Shit!, Take it easy.  The glass is bullet resistant., L551172, L551171,m200
 Bullet resistant?  Whatever happened to bullet proof?, Lenny.  Calm down.  This is what I do., L551174, L551173,m200
 Goddamnit!!  911 is busy!," It's okay, Lenny  They'd never get here in time anyway.", L551176, L551175,m200
 This is bad., The gas tank's going to go any second!, L551178, L551177,m200
 Are you out of your fucking mind?!," Fire's out, isn't it?", L551180, L551179,m200
 I can't believe we had to give them the damn tape.," Yeah, me neither.  It was one of my favorites.  Me and Faith in a hot tub on my birthday.  I'm going to really miss it.", L551186, L551185,m200
 Those two guys were cops., You sure?, L551191, L551190,m200
 Tell me., I can't tell you.  You've got to see., L551201, L551200,m200
 Uh unh.  I won't do it., Mace.  I know what you think about the wire.  But I'm asking you to do this.  It's that important., L551203, L551202,m200
" Hang on.  Hang on, Max.  You see?", I see.  I see the earth opening up and swallowing us all., L551225, L551224,m200
 We got to make another copy of this. Little life insurance., You know what this tape could do if it gets out., L551229, L551228,m200
" I've got a good idea, yeah.", People finding out... seeing... that the LAPD just flat out executed Jeriko One.  Jesus.  Maybe they ought to see., L551231, L551230,m200
" So, let's see, I've got Tran's goons, some squidhead psycho and the LAPD all trying to kill me.  Happy new year, Lenny."," Well, look at the plus side.", L551239, L551238,m200
 There's a plus side?, Yeah.  You gave up your hot tub tape to save me.  That's real progress for you., L551241, L551240,m200
 It was a tough call., I still can't square the psycho smarts of whoever did Iris with those two cops., L551243, L551242,m200
 I don't think those cops did Iris. I think whoever Iris was wearing for killed her., Why?, L551245, L551244,m200
 He's totally cut off from the outer world., How long does it last?  Oh., L551254, L551253,m200
" The only card we have to play is the tape.  You know, we get it to the media somehow..."," Yeah, right, blow it open.", L551266, L551265,m200
 Who's Strickland?, Deputy Commissioner Palmer Strickland.  The sanctimonious prick who busted me out.  His ass is so tight when he farts only dogs can hear it.  I know this guy.  If there's one cop who's not dirty it's him., L551271, L551270,m200
 Kinda guy you can count on in a pinch., Why didn't he just go public with the tape?  Save himself that way., L551294, L551293,m200
" Okay, we gotta get over there.  Can you borrow a dress from Cecile or something--", I'm not going., L551323, L551322,m200
 Whatya mean?  We're going!  Tran's gonna do her right there unless--," Lenny... shutup.  Just park your mouth and listen.  It's a set-up. Think about it!  Why's he been sending you tapes?  To freak you, get you to rush in without thinking. Then they put one in you, put one in her, put the gun in your hand... crime of passion.  This guy's bent enough to think of that.", L551325, L551324,m200
 Yeah.  Lenny.  I have.," It didn't stop you from loving them. Right?  Or understanding them, or being able to forgive them...", L551333, L551332,m200
 I guess., And it didn't stop you from wanting to protect them.  Did it?, L551335, L551334,m200
" I worked Vice, Narcotics... Violent Crimes... and I saw every known depravity.  I was lost, Mace.  In outer darkness.  Then I busted this strung-out little teeny-hooker. When I met Faith she was just another runaway giving twenty dollar blowjobs to buy crank.  Another lost soul.", You never told me., L551338, L551337,m200
" But she was different.  There was a light in her eyes... and she had this voice.  It was scary, all that pain coming out of that little body. Like she could take all the hurt and rage of the entire world and lift it up to heaven in one voice.  I helped her.  And I promised her that I'd always be there... to protect her.  See?  It's not about what's in her head.  It's what's in mine.  I can't let go of the promise.  It's... like... it's all I have left."," No, it's not.", L551340, L551339,m200
 Mace... you're a girl.," Good, Lenny.  I can see why the detective gig didn't work out.  Come on.", L551344, L551343,m200
 Got your ticket?, No.  They must have sent it to my beach house by mistake., L551346, L551345,m200
 You see Tran?, Uh unh., L551348, L551347,m200
 Alright.  We're going up., And do what?  Take on his whole posse?, L551351, L551350,m200
 That's the original.  There are no copies., Exactly.  That's why it's a make- able deal., L551354, L551353,m200
 Take it to him., A cop?  You want me to trust a cop?!, L551359, L551358,m200
 Oh boy.  What if you're wrong?, Then we'll be right where we are now., L551362, L551361,m200
 Are we under arrest?, Naw.  They just have to ask us a few questions... for about six hours., L551443, L551442,m200
" Hey, Lenny.  We made it.", Yeah.  We did., L551448, L551447,m200
 Well...  Get going.  You're still bleeding., See you downtown., L551450, L551449,m200
 Where were you Mom?  Did you meet a guy?, Just Lenny., L551105, L551104,m200
 Right.  That explains it., Are you going to make me beg?, L551107, L551106,m200
