 90 over 50 and falling... ., He's crashing..., L196184, L196183,m57
" Intubate, pure oxygen feed, get the nitrogen out of his blood...", His peritoneum has ruptured..., L196187, L196186,m57
" You wanted to see me, Admiral?"," I apologize for the short notice, Bill, but we've had something come up that requires your immediate attention. Lyle?", L195545, L195544,m57
" Incredible... These are the same coordinates before the ship disappeared... this, this happened? This isn't some kind of hoax?", I wouldn't bring you here on a hoax. Houston confirms the telemetry and I.D. codes., L195548, L195547,m57
" That ship was lost in deep space, seven years ago. If the Titanic sailed into New York harbor, I'd find it more plausible.  Houston wants Aerospace to send out a search and rescue team, investigate the source of the transmission. If it really is the Event Horizon, they'll attempt a salvage.  We need you to prepare a detailed briefing on the ship's systems for the salvage crew...", A written briefing can't possibly anticipate the variables on a mission like this. I have to go with them., L195551, L195550,m57
" It's against my better judgement, but I'll run this by the Man downstairs. You'll know my decision by the end of the day.", Thank you., L195563, L195562,m57
" It's not that simple.  Lyle, play the recording for Dr. Weir.", Navigation Control tried to hail the vessel. This was the only response., L195557, L195556,m57
 You're not seriously considering sending him?," You don't just dismiss Bill Weir. The man held Oppenheimer's chair at Princeton. If the Event Horizon had worked, he would have gone down in history as the greatest mind in physics since Einstein.", L195566, L195565,m57
 The official inquiry blamed Weir's design for the ship's loss., That doesn't mean a damn thing. They were looking for a scapegoat and Weir fit the bill. But he's not responsible for what happened to the ship., L195568, L195567,m57
 Does he know that?, What's on your mind?, L195570, L195569,m57
" He doesn't belong on this mission. Responsible or not, he blames himself. He's too close to it.  And then there's his wife.", It's been two years since she died. He's over it., L195572, L195571,m57
 I want our best people on this. Where's Miller?," The Lewis and Clark just returned from patrol in the asteroid belt, she's docked in bay four.", L195575, L195574,m57
" What, Justin, what shows you?"," It won't stop, it goes on and on and on...", L196143, L196142,m57
 What does?, The dark inside me., L196145, L196144,m57
 ...It's inside and it eats and eats until there's nothing left.," ""The dark inside...""? I don't understand.", L196147, L196146,m57
 Oh my god OH MY GOD..., Starck!, L196160, L196159,m57
" ...is zero. That's what the singularity does: it folds space, so that point A and point B coexist in the same space and time. After the ship passes through this gateway, space returns to normal.  It's called a gravity drive.", How do you know all this?, L195671, L195670,m57
 You've reached the First Containment Seal. The engineering decks are on the other side., We still have pressure. The radiation count's steady at 7 millirads an hour., L195801, L195800,m57
 I've reached another containment door. This thing's huge...," That's the Second Containment Seal. Beyond that, engineering.", L195826, L195825,m57
" Everything green on my boards, Skipper.", Start the countdown., L195583, L195582,m57
" Okay. We do it the hard way. Deck by deck, room by room. Starck, deploy the umbilicus. I believe you're up for a walk, Mr. Justin. Go get your bonnet on."," Yes, sir!", L195755, L195754,m57
" Justin, finish your sweep."," Almost done, I just gotta check one thing...", L195854, L195853,m57
 Patch me through to him., Justin., L196166, L196165,m57
 ...I don't want to die...!," You're not going to die! Not today! I want you to do exactly as I say and I'm gonna get you out of there, alright?", L196172, L196171,m57
" But I can't... I gotta get out of here... Skipper, please...", Justin. I won't let you die., L196174, L196173,m57
 This is Weir.," Dr. Weir, Admiral Hollis would like to see you as soon as possible.", L195543, L195542,m57
" Dr. Weir, you have no experience with salvage procedures.", I designed the ship's propulsion system. I am the only person capable of evaluating the performance of the gravity drive. You can't send a Search and Rescue team out there alone and expect them to succeed. That would be like... like sending an auto- mechanic to work on the shuttle., L195553, L195552,m57
" I can understand your desire to redeem your reputation, Dr. Weir, but it doesn't factor into this."," This is not about my reputation! This is not about me at all!  The Event Horizon was created for one reason: to go faster than light. Imagine mankind exploring new solar systems, colonizing new worlds. Seven years ago, we didn't just lose the ship and the crew. We lost the dream.  I have to go.", L195555, L195554,m57
" Since the initial transmission, there's been no further contact. Just the beacon, every two minutes.", The crew? Could they still be alive?, L195559, L195558,m57
 The ship had life support systems for eighteen months. They're been gone seven years.," Someone sent that message. Admiral, you have to put me on that ship.", L195561, L195560,m57
 What's the hold up?, Just loading the last of the CO2 scrubbers.  Good for four months., L195592, L195591,m57
 I put in for a replacement for you but no one...," No, no, its alright. I talked to my ex, he'll keep Denny over Christmas and I'll get him this summer.  Goddam it, Skipper... I haven't seen him in two months.", L195594, L195593,m57
 We've got pressure., Clear and open on my mark. Three... two... one... mark., L195771, L195770,m57
 Jesus its huge., Ice crystals everywhere. This place is a deep freeze., L195773, L195772,m57
 That means they didn't abandon ship.," So where are they? Starck, any luck with the bio-scan?", L195783, L195782,m57
" Peters is right, no one's here."," I don't know, this place is really dark, I can't see a thing...", L195788, L195787,m57
 I can see the hatch.," Starck, you still showing those readings?", L195792, L195791,m57
" The blood came from somewhere, Peters..."," There's no one here, Skipper.", L195812, L195811,m57
 Okay. I'm on the bridge.," What you got, Peters?", L195817, L195816,m57
" Everything's been shut down. Conserving power, I guess. Green light on the hull, it's intact."," The science workstation has power, I'll see if I can find the crew from here.", L195819, L195818,m57
 I found one., Alive?, L195830, L195829,m57
" Justin, check the containment for radiation leaks. Peters...", ...how's the client?, L195851, L195850,m57
 Can anybody hear me..., Skipper..., L195887, L195886,m57
 Peters..., ...you okay?, L195889, L195888,m57
" Peters, I want you to go through the ship's log, see if we can't find some answers."," I can use the station in Medical, keep an eye on Justin...", L195946, L195945,m57
" I can run the image through a series of filters, try to clean it up.", Do it., L196021, L196020,m57
" That's a negative, Starck.", Justin., L196115, L196114,m57
 Peters. We need to know what happened to the crew. Before it happens to us.," I'll get back to the log. But on the bridge, I won't go back, back in there...", L196193, L196192,m57
" Captain Miller, I just want to say..."," The clock is running, Dr. Weir. If you'll follow the rest of the crew, they'll show you to the gravity tanks.", L195590, L195589,m57
" Captain Miller, I appreciate this opportunity..."," Doctor Weir, my crew is not going on your mission because we want to. We were pulled off a well deserved leave, to be sent out to the middle of nowhere, and no one's even told us why.", L195599, L195598,m57
 I've been authorized to brief you and the crew once we reach Neptune space.," Until then, do what you're told and stay out of my way.", L195601, L195600,m57
" It was the ship's maiden voyage, to test the drive. The Event Horizon moved to safe distance using ion thrusters. They received the go-ahead to activate the gravity drive.  And the ship vanished from all our scopes. No radar contact, no enhanced optical, no radio contact of any kind. They disappeared without a trace.  Until now.", Where has it been for the last seven years?, L195676, L195675,m57
 What does it say?, NSA encryption specialists have deciphered some of the message..., L195689, L195688,m57
 That's the engineering containment. And there's the main airlock. We can dock there.," Smith, use the arm and lock us onto that antennae cluster.", L195741, L195740,m57
" Dr. Weir, I need you on the bridge."," Captain, I didn't come out here to sit on your bridge, I need to be on that ship...", L195757, L195756,m57
" Once the ship is secured, we'll bring you on board --", That is not acceptable --, L195759, L195758,m57
 You're in the central corridor. It connects the personnel areas to Engineering.," Peters and I will search the forward decks. Justin, take Engineering. No hot-dogging, not on this one, alright?", L195775, L195774,m57
" I can see that, what're they for?"," In an emergency, the charges detonate in series, destroying the central section and separating the personnel areas from the rest of the ship. That way, if the gravity drive malfunctions, the crew could use the foredecks as a lifeboat.", L195781, L195780,m57
" Easy, Peters, we're okay, we're okay. Let's finish the sweep."," Captain Miller, the foredecks are just ahead.", L195790, L195789,m57
 Any survivors?, Negative., L195797, L195796,m57
 No one?," They're empty, Dr. Weir. Moving forward.", L195799, L195798,m57
" It beats dying, Mister Smith.", Dr. Weir's right. Get on board the Event Horizon. I'll meet you at the airlock., L195910, L195909,m57
 Yes., One of my men is down. I want to know what happened to him., L195953, L195952,m57
" Hold on, what's this ""gravitational distortion?"""," It's possible that a burst of gravity waves escaped from the Core, distorting space-time. They could be what hit the Lewis and Clark.", L195966, L195965,m57
 What could cause them?  What's in the Core?, It's complicated..., L195968, L195967,m57
 It's insane.," ""Insane?"" The finest astronauts fought to be posted to this ship. It would take the Lewis and Clark a thousand years to reach our closest star. The Event Horizon could be there in a day...", L195974, L195973,m57
 If it worked.," If it worked, yes.", L195976, L195975,m57
 I want this room sealed. The Second Containment is off limits.," There's no danger. The black hole is contained behind three magnetic fields, it's under control.", L195978, L195977,m57
" You have something, Dr. Weir?", The date., L196001, L196000,m57
 What about it?, The Event Horizon's computer think's it's 2034., L196003, L196002,m57
 It's 2041..., Exactly. The ship's internal clock is off by seven years., L196005, L196004,m57
 Explanation?," Intense gravitational fields effect the passage of time, it's possible...  Black holes make sense on paper, it's all math, you see, but as to what really happened...  The Event Horizon has passed beyond our plane of reality, and like Lazarus, returned from the dead.", L196009, L196008,m57
 What the hell is that? Dr. Weir?, I don't know., L196019, L196018,m57
" We barely have enough power for life support as it is, if we can't stop the drain, we're not gonna make it.", The Core...!, L196025, L196024,m57
" We don't get the power back, our air's gonna go bad.", Check the Core for radiation. Carbon dioxide may be the least of our worries., L196031, L196030,m57
" We're a long way from home and we're in a bad place. Let's not make it worse. If anyone has any constructive suggestions, now is the time."," I think I can stabilize the fields around the singularity, that should prevent another power drain.", L196073, L196072,m57
" Is that your ""expert opinion?"" The only answer we've had out of you is ""I don't know.""", Justin just tried to kill himself. The man is clearly insane., L196198, L196197,m57
 I want to know what caused that noise. I want to know why one of my crew tried to throw himself out of the airlock.," Thermal changes in the hull could have caused the metal to expand and contract very suddenly, causing reverberations --", L196206, L196205,m57
 That's bullshit and you know it! You built this fucking ship and all I've heard from you is bullshit!, What do you want me to say?, L196208, L196207,m57
 You said this ship creates a gateway..., Yes..., L196210, L196209,m57
 To what? Where did this ship go? Where did you send it?, I don't know..., L196212, L196211,m57
 Where has it been for the past seven years?, I don't know..., L196214, L196213,m57
" The ""Other Place,"" what is that...?", I DON'T KNOW!  I don't know. There's a lot of things going on here that I don't understand. Truth takes time., L196216, L196215,m57
 We're leaving.," You can't, your orders are specific...", L196253, L196252,m57
" ""...to rescue the crew and salvage the ship."" The crew is dead, Dr. Weir. This ship killed them. And now it's killing us.", You're insane. You've lost your mind., L196255, L196254,m57
" Maybe you're right. But it's still my command, and I have leeway to abort when I feel there is an unacceptable threat to my crew. And I think there is.  Starck, download all the files from the Event Horizon's computers. Coop, Smith, finish moving the CO2 scrubbers back onto the Clark.", Don't... don't do this..., L196257, L196256,m57
 What about my ship?, We will take the Lewis and Clark to a safe distance and then launch tac missiles at the Event Horizon until I am satisfied that she has been destroyed.  Fuck this ship., L196263, L196262,m57
 You... You can't do that!, Watch me., L196265, L196264,m57
 You can't leave. She won't let you.," Just get your gear back onto the Lewis and Clark, doctor, or you'll find yourself looking for a ride home.", L196272, L196271,m57
 I told you... She won't let you leave..., Son of a bitch!, L196332, L196331,m57
 Your eyes...," I don't need them anymore. Where we're going, we won't need eyes to see.", L196341, L196340,m57
 What are you talking about?," Do you know what a singularity is, Miller? Does your mind truly fathom what a black hole is?  It is NOTHING. Absolute and eternal NOTHING. And if God is Everything, then I have seen the Devil.  It's a liberating experience.", L196343, L196342,m57
" If you miss me, you'll blow out the hull. You'll die too.", What makes you think I'll miss?, L196348, L196347,m57
 Weir is dead., Then who the fuck are you?, L196400, L196399,m57
 What are you?, You know., L196413, L196412,m57
" You want me to believe you're the Devil, well, I don't, that's bullshit!", I'm not the Devil., L196415, L196414,m57
" Then what, what are you? Tell me...", Better if I just show you., L196417, L196416,m57
 There is no Devil. There is no God. There is only... NOTHING., You're lying...!, L196423, L196422,m57
 I'm not asking you to believe me. You'll see for yourself... and so will your crew. You're all coming with me., Starck... Cooper..., L196425, L196424,m57
 You can't have them. Go to hell., NOOO!, L196428, L196427,m57
" I don't like it either, but you know the rules: we get the call, we go. Is the course locked in?", Locked and cocked., L195579, L195578,m57
 Jesus..., What is that?, L195683, L195682,m57
 Heading three-three-four..., ...Make your approach vector negative fourteen degrees..., L195700, L195699,m57
" We have a lock on the Event Horizon's navigation beacon. It's in the upper ionosphere, we're in for some chop."," Bring us in tight. Starck, get on the horn, see if anyone's listening...", L195703, L195702,m57
" We're all on edge, Smith. We're a long way out..."," That's not it. That ship was built to go faster than light... That's just wrong, it goes against everything we know...", L195707, L195706,m57
" What are you trying to say? ""If God had intended Man to fly, he would have given us wings?"""," Something like that, yeah.", L195709, L195708,m57
 I guess we're about to find out. Keep us slow and steady.," Yes, sir.", L195711, L195710,m57
 We've got some weather.," I noticed. Starck, anybody home?", L195717, L195716,m57
 1500 meters. We're getting too close..., Where is it?, L195722, L195721,m57
" Proximity warning! 900, 800 meters, 700... we're right on top of it, we're gonna hit!", Starck..., L195726, L195725,m57
" Put it through TACS. Smith, you up for a flyby?", Love to., L195735, L195734,m57
 It is now.  We're locked in.," Starck, give me a read.", L195744, L195743,m57
 Captain Miller...," Smith, where the hell have you been?!", L195896, L195895,m57
 Do we have enough time for a weld?, We don't have time to fart., L195900, L195899,m57
" We're losing pressure at 280 liters a second and our oxygen tanks are cracked. In three minutes, our atmosphere will be gone. We are fucking dead."," No one's dying on my watch, Smith! What about the reserve tanks?", L195902, L195901,m57
 But...," You heard me, Smith. Peters, are you with me?", L195912, L195911,m57
" Captain Miller, you copy?"," I'm here, Smith, how's the Clark?", L195936, L195935,m57
" I've found a six inch fracture in the outer hull. We should be able to repair it and re-pressurize, it's gonna take some time."," We don't have time, Smith. In twenty hours we run out of air.", L195938, L195937,m57
" ...you break all the laws of physics, you think there won't be a price? You already killed the first crew...", That's enough!, L196064, L196063,m57
 Sir.," Get outside, go back to work. I'll join you shortly.", L196071, L196070,m57
 Thank you.," Captain, we got a problem.", L196283, L196282,m57
 Now what?," She was right behind me, I turn around, she's gone. She could be anywhere.", L196285, L196284,m57
 Skipper...," What is it, Smith?", L196306, L196305,m57
" Smith, get out of there..."," Come again, Skipper?", L196309, L196308,m57
 Get off the Clark now and wait for me at the airlock.," No, no, we just got her back together...", L196312, L196311,m57
" Where is it, where is it...", Smith? Smith! Fuck!, L196315, L196314,m57
" We're past the outer marker, we can engage the ion drive whenever you're ready.", Justin?, L195581, L195580,m57
 Ion drive will engage in... T-minus ten minutes., Let's go., L195585, L195584,m57
" Starck, why aren't you on the bridge?", I just finished drying..., L195634, L195633,m57
 Crossing the horizon. Optimum approach angle is fourteen degrees., Come around to three-three-four..., L195698, L195697,m57
 Something's wrong with the bio-scan., Radiation interference?, L195750, L195749,m57
 That's an affirmative., Keep your eyes open., L195794, L195793,m57
 Everybody okay?, We're all here., L195916, L195915,m57
 It tastes bad., But you can breathe it., L195921, L195920,m57
" The antennae array's completely fried, we've got no radio, no laser, no highgain... No one's going to be coming to help us.", How much oh-two do we have?, L195923, L195922,m57
 Oxygen is not the problem., Carbon dioxide?, L195925, L195924,m57
 It's building up with every breath we take. And the CO2 filters on the Event Horizon are shot., We can take the filters from the Clark..., L195927, L195926,m57
" I thought of that, with the filters from the Clark, we've got enough breathable air for twenty hours. After that, we'd better be on our way home.", What about the life readings you picked up?, L195929, L195928,m57
" The Event Horizon sensors show the same thing: ""Bio-readings of indeterminate origin."" Right before that wave hit the Clark, there was some kind of surge, right off the scale, but now it's back to its previous levels.", What's causing the readings?, L195931, L195930,m57
" I don't know, but whatever it is, it's not the crew.", So where is the rest of the crew? We've been over every inch of this ship and all we've found is blood. Dr. Weir? Any suggestions?, L195933, L195932,m57
 What's the point? I'll just get the same thing...," Not acceptable. I want to know what's causing those readings. If the crew is dead, I want the bodies, I want the crew found.", L195949, L195948,m57
" I can reconfigure the scan for C-12, amylase proteins.", Do it. Dr. Weir..., L195951, L195950,m57
 Maybe one of the original crew?, No. It was someone else., L196050, L196049,m57
 Who?," Dr. Weir, you were right there, you must have heard something, seen something...", L196052, L196051,m57
 Miller...," What is it, Starck?", L196078, L196077,m57
 ...I ran the bio-scan with the DNA/RNA filter. The results were bio-readings of indeterminate origin...," ""...bio-readings of indeterminate origin,"" don't you have anything useful to tell me?", L196080, L196079,m57
 Go ahead.," There was a another surge in the bio- readings right before you... you saw what you saw. We picked up a similar readings right before the Clarke was damaged. What if there were a connection between the two? The gravity waves, the hallucination, all part of an defensive reaction, like an immune system...", L196083, L196082,m57
 You've got to listen..., To what? What are you saying? This ship is alive?, L196086, L196085,m57
" I didn't say that, I said the bio- readings correspond to what happened to you, the ship is reacting to us...", We're hanging on by our fingernails and you're giving me bullshit stories..., L196088, L196087,m57
" It's not bullshit, it's the only conclusion the data supports..."," Starck, do you know how crazy that sounds? It's impossible.", L196090, L196089,m57
" If you knew it was impossible, then why'd you waste my time?", I thought you wanted an answer. And that's the only one I have., L196093, L196092,m57
 What I want is to survive the next ten hours., Nine hours and twenty-two minutes., L196095, L196094,m57
" Miller, come in..."," What's going on in there, Starck?", L196121, L196120,m57
 What?," He's awake, he's in the airlock, he's not wearing a suit.", L196124, L196123,m57
" I'm on my way, Starck."," You better hurry. He's engaged the override, we can't open the inner door.", L196134, L196133,m57
" Tuck yourself into a crouched position, shut your eyes as tight as you can!", Five seconds., L196177, L196176,m57
 Weir can't be alive., Whatever was on that bridge wasn't Weir., L196354, L196353,m57
 Weir activated the drive. He's sending us to the Other Place.," We've got to shut it down, we've got to...", L196361, L196360,m57
 BLOW THE FUCKER UP., Blow it up?, L196368, L196367,m57
 I'll do it --, No. I'll be right back., L196375, L196374,m57
 We're armed. This fucker's ready to blow...," ...repeat, we're armed...", L196387, L196386,m57
 Weir., He's dead..., L196395, L196394,m57
 First time in a grav couch?, Yes., L195603, L195602,m57
" Don't worry about it. He's hard, but he's fair. You're lucky to be shipping out with him. He's one of the few Captains in the service with experience in the Outer Reach.", He's been past Mars?, L195605, L195604,m57
 He served on the Goliath., Wasn't that ship destroyed?, L195607, L195606,m57
 Claire..., DJ!  It's okay. You're okay. Just breathe., L195624, L195623,m57
 Here's another one. They're all over the place., They're explosive charges., L195779, L195778,m57
" Dr. Weir, what's this the door to?"," You're at the Bridge, Ms. Peters. You still haven't seen any crew?", L195804, L195803,m57
" Yes, we can see some kind of mist. What is that?", Blood. Looks like arterial spray., L195808, L195807,m57
 Can you see a body?, There's no one here., L195810, L195809,m57
 No. I saw nothing., I did., L196054, L196053,m57
 About an hour ago. In medical. I saw my son. He was lying on one of the examination tables and his legs were... , Isn't it possible that you were traumatized by finding the body on the bridge?, L196056, L196055,m57
 There's no one in the corridor but us., Not according to the computer., L195786, L195785,m57
 He's engaged the override., Can you shut it down?, L196129, L196128,m57
" Yes. Yes, Justin, we heard it.", Keep him talking., L196138, L196137,m57
 Almost got it.," Come on, Baby-bear, open this door...", L196154, L196153,m57
" We have to do something, oh God..."," Skipper, Justin just activated the door. It's on a thirty second delay...", L196164, L196163,m57
 You got any coffee?, It's cold., L196247, L196246,m57
 Hey...," Say this paper represents space-time, and you want to get from ""point A"" here...  ...to ""point B,"" here.  Now: what's the shortest distance between two points?", L195667, L195666,m57
 Where is she?," Dead ahead, 5000 meters.", L195715, L195714,m57
" Jesus, that is one big ugly fat fucker...", She's not ugly., L195731, L195730,m57
" Foredecks. Crew quarters, bridge, medical and science labs, hydroponics, what have you. That central section connects the forward decks to the Engineering containment area. Can we move in closer?"," Shit, Doc, any closer and we're gonna need a rubber...", L195738, L195737,m57
 What the hell is that?, That's the Core: the gravity drive. The heart of the ship., L195849, L195848,m57
 The safety circuit's failed!, We're losing atmosphere..., L195884, L195883,m57
 What?," It still has air and reserve power, we can activate gravity and life support.", L195906, L195905,m57
 I didn't see anything and I don't have to see anything. This ship is fucked.," Thank you for that scientific analysis, Mister Smith.", L196060, L196059,m57
" I can't believe this, I haven't gotten more than my hand in six weeks and now this shit. Why not Mars, Cap, Mars has women..."," Smith's right. Neptune? There's nothing out there. If something happens, we'll be on our own.", L195577, L195576,m57
 30 hours to Neptune orbit.," All boards are green, everything's five by five.", L195639, L195638,m57
 You can't do that., The law of relativity prohibits faster- than-light travel..., L195661, L195660,m57
" This is U.S. Aerospace Command vessel Lewis and Clark, hailing Event Horizon, Event Horizon, do you read...? This is the Lewis and Clark, hailing... "," Matching speed... now. Range to target ten thousand meters and closing... Skipper, I got a bad feeling about this...", L195705, L195704,m57
" If they are, they're screening their calls.", Range 3000 meters and closing., L195719, L195718,m57
" The scope is lit, it's right in front of us...", 1000 meters..., L195724, L195723,m57
 Range 500 meters and holding. Turbulence is dropping off..., Picking up magnetic interference., L195733, L195732,m57
 What happened to his eyes?, Explosive decompression., L195833, L195832,m57
" Miller, do you read me, Peters --", Get them back --, L195864, L195863,m57
 What if the air has gone bad? We can't wear these suits forever.," I don't think this is a good idea, we don't even know what happened on that ship...", L195908, L195907,m57
" Relativity, yes. We can't break the law of relativity, but we can go around it. The ship doesn't really move faster than the speed of light", How?, L195663, L195662,m57
 A straight line., Wrong. The shortest distance between two points..., L195669, L195668,m57
" The reactor's still hot. We've got several small radiation sources, leaks probably. Nothing serious.", Do they have pressure?, L195746, L195745,m57
" Could it be the crew? If they were in suspended animation, wouldn't that effect the scan?"," If they were in stasis, I'd get a location, but these readings, they're all over the ship. It doesn't make any sense.", L195753, L195752,m57
 What is it?, Ship's log., L195822, L195821,m57
 What is it?, I don't know. The life readings just went off the scale., L195859, L195858,m57
" That's how the gravity drive works, you see: it focuses the black hole's immense gravitational power to create the gateway. That's how the Event Horizon travels faster than light.", I can't believe we built this., L195972, L195971,m57
" Why Dr. Weir, I think you're in love."," Hmmm. Claire used to tell me I loved the Event Horizon more than I loved her. I told her that wasn't true, I just knew the Event Horizon better, that's all.", L195993, L195992,m57
 Claire is your wife?, Yes., L195995, L195994,m57
" It must be hard, being so far away from her.", Yes. I miss her. She died. Two years now., L195997, L195996,m57
 Maybe a power interruption crashed the system...," No, there's no evidence of a surge or spike of any kind. It's as if time just... stopped for seven years.", L196007, L196006,m57
 What are you doing?, It wants me. I have to go., L196107, L196106,m57
" In our current environment, Dr. Weir, self-control is an asset.", I'm alright. Please., L196110, L196109,m57
 What is it?, The forward airlock., L196112, L196111,m57
" Justin said something about, ""The dark inside me..."" What did he mean?", It means nothing., L196196, L196195,m57
 I don't think She's real big on hate.," You wouldn't say that, if you could see me.", L203558, L203557,m58
" Such a sad face... You know, sometimes being different isn't a bad thing."," Trust me, this ain't one of those times.", L203562, L203561,m58
 How'd you know it was me?," I'm blind, not deaf. Wanna come in?", L203689, L203688,m58
 I'm not really dressed for a party.," Relax, it's casual.", L203691, L203690,m58
 Those yours too?, My step-dad's. I'm strictly into stone. I was wondering when you'd walk by., L203694, L203693,m58
 We're going to have to work on your touch., I like the sound of that., L203901, L203900,m58
" You know, you could'a run an ad in the personals."," ""Sensual blind chick seeks three- ton, rock-hard he-man for deep spiritual relationship.""", L203696, L203695,m58
" You don't know what it's like out there. Walking around like some kind of circus freak. People staring, whispering --", I wouldn't know anything about that., L203700, L203699,m58
 I mean...," Tell me. When you grew up in Brooklyn, how many astronauts did you know?  You went your own way then. You didn't listen to people. So why start now...?", L203702, L203701,m58
 Way to not overthink it.  So when do we leave?, I'll schedule the launch. Call me in the morning to talk about resources and crew., L203073, L203072,m58
 I can handle the ship. I can even handle Mr. Blonde Ambition. But I don't know if I should be flying or playing Vegas in these suits. Who the hell came up with them?, Victor did., L203091, L203090,m58
 We can monitor the cloud's approach and observe the tests from here., Is it safe?, L203128, L203127,m58
" I can only stay for one drink, Ben. I've got to meet with Victor.", Wouldn't want to keep Vic waiting., L203265, L203264,m58
" We need to give you a physical, so we know what got zapped.", Well why didn't you say so? You want me to lift some weights or something?, L203450, L203449,m58
 You look like an eighties rock band., The suit will stretch. You should try it --, L203500, L203499,m58
 He didn't.," Oh, he did.", L203603, L203602,m58
 He didn't mean it. You know Johnny. He's always been a hothead --, It's not him. It's them.  I can't live like this., L203644, L203643,m58
 Just give Reed a little more time. You know how he works -- analyzing every little step before he takes one --, It's easy for you to be patient., L203646, L203645,m58
 Where is Reed?, Victor must've taken him., L203830, L203829,m58
 What are you doing here?, I'm worried about you., L203736, L203735,m58
 About me? How sweet., Come on. Let me buy you something to eat. Looks like you could use the company., L203738, L203737,m58
" Ben, come in.", What is this? Where's Reed?, L203789, L203788,m58
" What do you want, Vic?", To help you. I've run every test known to man. And they all yield the same result: the machine is ready., L203794, L203793,m58
 Reed said it'd be weeks till --, He also said we'd avoid that storm in space. And we know how that turned out., L203796, L203795,m58
" He couldn't generate enough power for the machine to reach critical mass. Yet another mistake for ""Mr. Fantastic.""", And you can? Power it up?, L203798, L203797,m58
 I'll be watching over you.," Just get back soon, or I start looking for a new groom.", L203112, L203111,m58
" Soon as I'm back, I'm gonna trade that in for a bigger rock."," I don't care about rocks, I care about you.  You bring him back in one piece, or you can forget being Best Man.", L203114, L203113,m58
 Deb... It's me. I need you to step out front.," Out front? You home, baby? I got a surprise for you.", L203324, L203323,m58
 Ben?," Don't come any closer for a sec. This is gonna be kind of a shock... You remember when we said ""together forever no matter what""?", L203327, L203326,m58
 Oh my G-g-g. What did you... do to Ben?," Deb, it's me. It's still me.", L203330, L203329,m58
" What did you wish for, honey?", I already got it. Everything I want., L203546, L203545,m58
" Good thing it ain't workin... Reed, what are we doing here? This guy's fast-food, strip-mall science --"," This wasn't our first stop, in case you forgot NASA. And Victor's not that bad. He's just a little...  Larger than life.", L203020, L203019,m58
 He's financed some of the biggest breakthroughs of this century., You'd never know it., L203022, L203021,m58
 I can't take this., Ben. This is business. Just work., L203038, L203037,m58
 What about his first born?," Ben, the money's not important. We could save lives.", L203053, L203052,m58
 He knew about NASA. What if he made the call to shut us down --," Ben, think about all the people we can help if this works --", L203063, L203062,m58
 Maybe you should think about yourself for once. You always let this guy push you round --, We got what we wanted. That's enough., L203065, L203064,m58
 Can't do it. I cannot do it.," External SRBs, orbital system engines. Its just like the shuttles you flew in --", L203079, L203078,m58
 No. I cannot take orders from that underwear model. That wingnut washed out of NASA for sneaking two Victoria Secret wannabes into a flight simulator., Youthful high spirits., L203081, L203080,m58
 They crashed it into a wall. A flight simulator., I'm sure he's matured since then., L203083, L203082,m58
 When have I asked you to do something you absolutely said you could not do?, Five times., L203085, L203084,m58
 I had it at four., This makes five., L203087, L203086,m58
 Isn't that your speech?, He's made a few changes., L203108, L203107,m58
" This is your dream, Reed. You should be the one up there.", Victor's better at these things., L203110, L203109,m58
 The shields on the station should protect us., Should?, L203130, L203129,m58
" I ain't done arranging your flowers, egghead.", Ben. This is serious. Turn around., L203164, L203163,m58
 How long was I out?, Three days. I was worried about you. How are you feeling?, L203229, L203228,m58
 I don't know. I just keep going over and over the numbers., Reed. Even you can't compute every little thing., L203233, L203232,m58
" You go through something like this, makes you appreciate having the right woman in your life."," Yeah, you and Debbie and perfect --", L203237, L203236,m58
 What? Come on. She's got a good thing with Victor --," I'm sorry, did that cosmic-bath loosen your screws?", L203240, L203239,m58
" He's smart, powerful, successful --", Well maybe you should date him., L203242, L203241,m58
 Are you alright?, I think I need to lie down. Bad shrimp., L203270, L203269,m58
 What the --!, Ben. Are you okay?, L203367, L203366,m58
 We had a tough year.," Yeah, nine years straight.", L203413, L203412,m58
 You got a chisel round here?," If we're going to identify the source of the mutation, we need to isolate your recombinant DNA so we can activate positional genomes.", L203448, L203447,m58
" Okay. I've uh, got some questions, from Sue. That she thought might be better coming from me... Can you, you know, go to the bathroom... like normal...", Yeah.  You don't wanna know the details., L203465, L203464,m58
" Ben, I'm afraid I've got to ask --", Not unless you want that clipboard stretched up your --, L203467, L203466,m58
 It's about to be a broken face.," This isn't permanent, Johnny. We need to be careful until we're normal again.", L203629, L203628,m58
 Ben --," Oh, you remember my name do you? You happen to remember what you swore to do with every breath in your body?", L203749, L203748,m58
 We're working as hard as we can --, Yeah. I can tell. Victor was right., L203751, L203750,m58
" Glad ""nothing"" could take you away from your work."," Ben, I don't know if this thing'll change us back or make us worse. I need you to be patient for a little while longe--", L203754, L203753,m58
" Time for your lesson, Vic. Chem 101: what happens when you supercool hot metal...?  Ben..."," Got it, teach.", L203888, L203887,m58
" Ben, I've been crunching the numbers on the machine. I think if we can rework the power settings..."," Forget it, egghead. I'm good as is.", L203898, L203897,m58
" What the hell you smiling at? Just keep your mouth shut, and your mind on those SMBs --"," Actually, the engines are SMEs. Hydrogenbase, carbon propellant. Couple generations past your last ride.  I'm not as dumb as you look.", L203116, L203115,m58
